기업상태,기업명,기업코드,연도,종목코드,보고기간,산업군,총자산증가율,유동자산증가율,매출액증가율,순이익증가율,영업이익증가율,매출액순이익률,매출총이익률,자기자본순이익률 (ROE),매출채권회전율,재고자산회전율,총자본회전율,유형자산회전율,매출원가율,부채비율,유동비율,자기자본비율,당좌비율,비유동자산장기적합률,순운전자본비율,차입금의존도,현금비율,유형자산_총자산비율,무형자산_총자산비율,무형자산상각비_총자산비율,유형자산상각비_총자산비율,감가상각비_총자산비율,총자본영업이익률,총자본순이익률,유보액/납입자본비율,총자본투자효율,period_Q1,period_H1,period_Q3,period_ANNUAL,총자산증가율_missing,유동자산증가율_missing,매출액증가율_missing,순이익증가율_missing,영업이익증가율_missing,매출액순이익률_missing,매출총이익률_missing,자기자본순이익률 (ROE)_missing,매출채권회전율_missing,재고자산회전율_missing,총자본회전율_missing,유형자산회전율_missing,매출원가율_missing,부채비율_missing,유동비율_missing,자기자본비율_missing,당좌비율_missing,비유동자산장기적합률_missing,순운전자본비율_missing,차입금의존도_missing,현금비율_missing,유형자산_총자산비율_missing,무형자산_총자산비율_missing,무형자산상각비_총자산비율_missing,유형자산상각비_총자산비율_missing,감가상각비_총자산비율_missing,총자본영업이익률_missing,총자본순이익률_missing,유보액/납입자본비율_missing,총자본투자효율_missing,label
상폐,044060,00291860,2023,044060,Q3,Industrials,-0.7327789271204485,0.25288475180766773,0.571658951543501,1.2766608762786678,-0.2639463566468756,0.7582521388778818,0.2809674778710662,0.40184858224249315,-0.36262460445155603,-0.8836076492469166,-0.4502037588543572,-0.49616729553868505,-0.3381964919590511,-0.3306362594915354,-0.21598943889180203,0.3288974766001892,-0.6297169606181214,0.740851407676852,-0.1951241365999951,0.15043360363478095,-0.33633460191579384,0.351995669376957,-0.5070582019001281,0.0,0.0,0.0,0.03620035950044396,0.5154397921219075,-0.8208945771325877,0.4360958314839219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,044060,00291860,2024,044060,Q3,Industrials,-0.9266519534472094,-0.08174556474247628,0.4547820590892262,0.04882935907686098,1.3160581907603943,0.7101953648363598,0.34012206982366383,0.42804553771839726,-0.2893138261503273,-0.8470538623201908,-0.32306815207828327,-0.48780153111011504,-0.43151156271923524,-0.17341248529415018,-0.10222153109874876,0.21306946114509726,-0.3845688011600354,0.43128037197364666,-0.07375775448416584,0.201377808219777,-0.25498751593402647,0.49184182254403264,-0.48697335359578353,0.0,0.0,0.0,0.3179103479909464,0.5286141144903755,-1.5125904699330184,0.33837983712849773,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,044060,00291860,2025,044060,Q3,Industrials,-0.8824057415516459,-0.8430753509935015,-0.4270957606196267,-0.1744099121606799,-0.18860394704301897,-0.21489492508442096,0.09639944493852405,-0.17605954346555522,-0.3322726955864323,-0.7553683565024333,-0.3353794861484342,-0.49712792157595675,-0.09954990961918272,0.12659674713513103,-0.7428023993764371,-0.0662914895625173,-1.338651967664281,1.6511245927624643,-1.131513337347422,0.2839921706633082,-0.9089792486202593,0.5097959714032213,-0.5432498164218498,0.0,0.0,0.0,-0.06635372404700861,-0.08965089541441514,-4.282684732405676,-0.015205280527248084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,045050,,2012,045050,ANNUAL,Industrials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.121459960436713,0.0,1.537302177375755,0.0,0.0,0.0,0.6351436931858813,0.4711787773825997,-0.7299914756906637,0.8266422028408417,0.0,0.10803019439383907,0.38995909441504134,0.045360538788334306,-0.09779192393299556,-0.5669459955104676,4.1768864020441105,4.783070590710385,2.715325213017281,0.35621839878955924,-1.0857084739693297,-0.8687441491318175,-2.3216660663518294,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,045260,,2012,045260,ANNUAL,Industrials,0.0,0.0,0.0,0.0,0.0,-0.9394794058515821,0.3200968043068054,-0.9408555659880725,0.5187749049800426,1.608585981693567,-0.46208465816947564,-0.5454296541012672,2.302119360698549,-1.4790435161622166,1.985257224498929,0.7413339347824337,2.531461307222042,0.0,0.04801299361158378,-0.7329077536208596,1.575292481273491,0.5362510733266598,-0.5893214271852398,0.0,0.0,0.0,-1.138456651280477,-1.1817007724466653,-4.9176706198708615,-4.078644371288473,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,045890,,2008,045890,ANNUAL,Industrials,0.0,0.0,0.0,0.0,0.0,0.5873148668454462,0.4288674293221806,0.8318907646621533,0.2509758297144574,-0.3991089063883373,1.2199477197137611,0.42985781179888016,-0.591010834498353,0.7820375011223484,0.38180820105832325,-0.96499481321678,0.3846556277408347,-0.8500073426440797,0.18299959672997038,0.4347267377980237,-0.0975066190736895,0.016966264456534395,0.06629444703171099,79.08351535466892,2.2176546862526747,2.135014204470415,0.8625760090588224,0.7924051715605106,0.14796064153185154,1.3379619363001798,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,045890,,2009,045890,ANNUAL,Industrials,0.8008306533047853,0.6945672623279531,1.0859109099829065,1.0866065566353775,1.2095826627121646,0.5520244764102823,0.5585968718935626,0.6830131433849234,-0.17772040191622668,-0.4097206681423625,1.3938841098758825,0.10453881697767224,-0.8771674753655377,0.2845641262692715,0.20979618350146115,-0.24655522858417223,0.05300289177625762,-1.1419445697116237,0.11745519853363107,0.23197627531320142,-1.303027236286217,0.37890713913437063,-0.140686974762941,39.088212897383066,1.932190840913295,1.5325723269334286,1.0647332835876901,0.755407608513297,0.6673912431727116,1.2934414264980008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,045890,,2010,045890,ANNUAL,Industrials,-0.3606818600128835,-0.5642942390857677,-0.14813396827866274,-0.20302157341024998,-0.19936970943788268,-0.18483668948163073,0.5897111283957176,-0.4987807610953734,-0.15523284431741882,-0.43395461536252333,1.3372626241670071,0.06850241087008546,-0.9574234201077665,0.3610523432172569,0.050866954003732395,-0.34229990996695836,-0.1979705534128368,-1.0408912607031848,0.06148818684346879,0.3037008188651426,-0.3403055507915268,0.4015865472987959,0.009304425748873607,48.38400586074876,3.597310789603913,2.430294631793899,-0.5180542737559052,-0.3957084277208073,0.6592821210535963,-0.1276681392018185,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,045890,,2011,045890,ANNUAL,Industrials,-0.6505473250784759,-0.5470789217600612,-0.027366387167884837,-0.37831684330045784,-0.35369577911688727,0.7069328416989102,0.3682254539639795,0.9976283763442149,-0.2609654740018448,-0.31897799245351943,1.4134513380814377,0.07321415833164548,-0.47931463392606355,0.5581844752065341,-0.15932946993258043,-0.6142487747960387,-0.47561876845991824,-0.8927160162543721,-0.03543496998472056,0.3490624828487222,-1.0160296031090352,0.41854144774971086,0.14119301736912393,60.307553170962656,4.046131698211522,2.7502230821473335,0.9208632909509313,1.0733372473750564,0.18297971849173614,2.6823347590803746,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,045890,,2012,045890,ANNUAL,Industrials,-0.909086495958921,-0.7901405737342534,0.0,-0.27696174440941723,-0.3372665259261681,0.0,0.0,-1.18859381548316,0.0,0.19619166818734582,0.0,0.0,0.0,0.5547629167264719,-0.38648540330327286,-0.6092250828354198,-0.5635525163853344,-1.1158947200134148,-0.4290626911463955,0.43307775779653546,-0.696495866781664,0.5383033702490005,0.2599252691224049,0.0,0.0,0.0,-1.4010487285050657,-1.2009568349037834,-0.08435985030882868,-4.726022302009853,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,045890,,2013,045890,ANNUAL,Industrials,-0.6780367245963754,-0.691347432867173,0.0,-0.16565665439667165,-0.1959582266779354,0.0,0.0,0.59305015592389,0.0,0.4980075655418015,0.0,0.0,0.0,0.39754873352858916,-0.47250445616641784,-0.3899266791319031,-0.6388059195218414,-0.9476421808063644,-0.8970809397375284,0.4048231261135587,-0.720107839816727,0.5742025336385398,0.31553136691804595,0.0,0.0,0.0,0.756631522002113,0.6203793390928523,-0.050329631914822384,0.5785713995656704,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,045890,,2014,045890,ANNUAL,Industrials,0.13661521073117242,-0.5201816336499323,0.0,-0.14961044378118057,-0.026376271621381456,0.144236921539395,0.19195198590462315,0.04475969389352471,0.6836752071989333,0.5394052510007222,2.0751222587919678,0.12554793448165968,-0.2141807607810809,0.4750759553256081,-0.7057947094081706,-0.49522591662620535,-0.9551243128896769,-0.14685331514117994,-1.1700466117856743,0.3996781614364248,-0.7213638455178116,0.5331039720188464,0.323940735287444,0.0,0.0,0.0,0.6018072012607888,0.09549489897763348,-0.053128168334959675,-0.03189827262553219,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,045890,00455112,2015,045890,ANNUAL,Industrials,0.11007149330638342,0.41427114342601523,0.5859009762344219,1.5407931794717515,0.9269783537236552,0.4069080635219332,0.2818012317262301,0.5875140859841826,0.7374225333364408,0.09933411554855409,2.2121752287867986,0.17866313134199624,-0.3394472656057729,0.49762699894582746,-0.5113669721456671,-0.5268994419568822,-0.9326782765426647,0.0,-0.9874163145108467,0.3314075191878492,-1.4031566791772656,0.5093305239182412,0.2637555193268038,0.0,0.0,0.0,0.7039052970535974,0.5896485075451312,-0.053569347571411935,0.5167596400967456,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,045890,00455112,2016,045890,ANNUAL,Industrials,-0.29430703024804183,-0.5281548382336945,-0.31197427984326115,0.09570993558099568,0.2738158151988437,0.402163387063844,0.32126467725369384,0.5301987837798366,0.8130952514386363,0.10857905347864685,1.9622843805494588,0.1352128762454867,-0.4007271529106508,0.3943097978084982,-0.4023886632106819,-0.385649421423646,-0.7408004586916129,-0.2865814854196769,-0.5460724078004179,0.31953344904825126,-0.883457808171939,0.49595697764629854,0.38672247541126037,0.0,0.0,0.0,0.6959899115015118,0.5487666308684682,-0.028521423691455845,0.44150143312782697,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,045890,00455112,2017,045890,ANNUAL,Industrials,-0.4047087337263137,0.3652200888701098,-0.14531957335655862,-0.2943201096719212,-0.1715739354345853,-0.2535622831415546,0.17609391806893432,-0.7339589975500398,0.55262707312085,0.024738877391291113,1.9040499958742725,0.13028522775442203,-0.19392553300616064,0.5747466888783537,-0.1730476108812845,-0.638714410620727,-0.4341355509297513,-1.3007464165553695,-0.067439715206606,0.38378472036026656,-0.6474118923717824,0.48695819964098047,0.4880235151539988,0.0,0.0,0.0,0.02298874780251527,-0.6169045071621502,-0.07051778569126606,-1.029989755871896,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,045890,00455112,2018,045890,ANNUAL,Industrials,-0.6764316081343344,-0.6752423662965005,-0.4675682759847158,0.8516089174126313,-0.7283670237209667,-0.3391867458283043,-1.0531126779589859,-0.7616745821229433,0.7828311834510162,0.15218642251620984,1.4149916594868361,-0.14576099050051516,0.5267533480070449,0.37468552223009566,-0.3187679554225292,-0.3599444610069494,-0.5794780430581021,-1.2776900986671493,-0.2437860240635898,0.43253623165127547,-0.622506491521736,0.6891408998340879,-0.0847271755593288,0.0,0.0,0.0,-1.2759514386850122,-0.7074716693764058,-0.2193090429655546,-1.3318994426678301,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,045890,00455112,2019,045890,ANNUAL,Industrials,-0.2227308066846338,-0.6681026523907747,0.5637641745066566,1.2295467099462256,0.20896048301772238,-0.6195818985340129,-0.2566395163043088,-1.3771430364426656,1.2874913781809587,0.3342600106663346,1.5939538083913585,-0.11805780313425396,0.20486193317168044,0.8801506178002951,-0.8613628183597277,-1.1316091603333815,-1.2287830030649904,-0.2906354105708333,-1.2716070001199953,0.3786500238119994,-0.8779421255689893,0.7013052288673297,0.4208134027509002,0.0,0.0,0.0,-1.255607103375988,-1.3269923858136794,-1.0015196185804203,-3.4456117784062994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,045890,00455112,2020,045890,ANNUAL,Industrials,0.35432266566618964,0.3651599154575078,-0.4865192917247189,-0.06833215090510229,0.8135690446201143,-0.5544546129056884,-0.8919014710440887,-1.031379884846455,1.2935341818406383,0.6848905683578768,0.7270684103911971,-0.271362844282925,0.48558588096531896,0.5726905626486514,-0.7004864326380241,-0.6356637830419328,-0.7748931464275316,-0.49366322177112854,-1.1662304346596377,0.3812362737002947,-0.999054140770045,0.6520368699771714,0.7319841998398243,0.0,0.0,0.0,-1.2470676212773906,-0.9904445589446447,-1.274268093108639,-2.00415476329843,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,045890,00455112,2016,045890,H1,Industrials,0.0,0.0,0.0,0.0,0.0,0.4792049894636601,0.32146596787728315,0.37194440137255846,-0.2360352805992531,-0.6508536706516345,0.11975931612106853,-0.3405630820721092,-0.4010504738974727,0.4699885937650939,-0.500600854885473,-0.48814525934283304,-0.8759819775948514,0.49965240438815073,-0.9695662155390247,0.35150564284852354,-1.1354255679238705,0.4833320040201865,0.24389510733110784,0.0,0.0,0.0,0.46423872469243715,0.3648158882551618,-0.023507029701449005,0.18358654000009683,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,045890,00455112,2017,045890,H1,Industrials,-0.08161020897335665,-0.46266173873005884,-0.26738910333014254,-0.1672618154798747,-0.11723823128729241,0.02356216428204935,0.26499336532587664,-0.06661753992255993,-0.43503836897639997,-0.6286651908674895,0.03940574044058261,-0.3570078379986245,-0.31456913416454874,0.4571606344589764,-0.1378886349981303,-0.47039721825842173,-0.37102331350867945,-1.0246721142498565,-0.07629017523077321,0.32093116162869423,-0.6221510939518182,0.46501627825332936,0.41442113375661915,0.0,0.0,0.0,0.2188934887143728,0.023983045859515283,-0.029943912781452538,-0.07177288326044859,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,045890,00455112,2018,045890,H1,Industrials,0.11015500112293108,0.41666537893786026,-0.5226052446384807,1.4634748102272168,-0.39687039747603675,-0.5281673682573051,-0.3612807056175196,-0.599141342878556,-0.48463091170032274,-0.7750711785495527,-0.28153621131386686,-0.5058227747976823,0.26909679560464667,0.2566498548569472,-0.1991094709628689,-0.21298989018107248,-0.3969276708295967,-1.2393913222925157,-0.08302379822232164,0.40712584793721623,-0.8489119997895083,0.6019188176061426,0.23134779655089002,0.0,0.0,0.0,-0.5872273536891935,-0.5367307410011958,-0.03823752877778896,-0.8128078118387815,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,045890,00455112,2019,045890,H1,Industrials,-0.30323897442083947,0.03430077564366047,0.7862365089357173,0.07019852226074716,-0.07213327577300999,-0.43923252455451695,-0.02344789076244062,-0.6380754359510316,-0.18139519815807215,-0.5877688915587241,-0.09602266440131581,-0.45779108336312285,0.022085194061475886,0.6537852890445581,-0.3994725307054498,-0.7588076766733692,-0.5368723828690184,-0.7539494884537217,-0.5089948752990126,0.3885651101085603,-1.5599405544033809,0.6132786724196321,-0.14661674568980818,0.0,0.0,0.0,-0.4060105277632725,-0.4812533549178662,-0.31238461563060826,-0.6856449598265447,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,045890,00455112,2020,045890,H1,Industrials,-0.022346844786791737,-0.7659549296094389,-0.5263905700908169,-0.10963572421084063,1.0501585064517556,-0.30702637792817167,-0.33595791396666175,-0.32599583380345426,-0.10444090062238073,-0.5970067612861187,-0.36061228929990824,-0.5395458634961736,0.25439846323911836,0.5932297704073768,-0.711885778416755,-0.6663061574333333,-0.925649445242719,-0.4935193294726903,-1.1700109733090052,0.38039218279410275,-0.15965609323103824,0.651802308761491,0.8103337606944612,0.0,0.0,0.0,-0.6206995835330388,-0.17131665406368807,-0.6433097753556708,-0.08010122701692941,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,045890,00455112,2016,045890,Q1,Industrials,0.0,0.0,0.0,0.0,0.0,0.41435659325541474,0.18271061457580767,0.26147061143230055,-0.4499033257636755,-0.6914676876876095,-0.018676671579882707,-0.38953957738550754,-0.20231386384902608,0.4984224385891744,-0.5052096838777557,-0.5280251770120071,-0.8839895476195947,0.0,-0.9771310756475463,0.3352684453002937,-1.2802629796285176,0.4954901982225691,0.30510584862790807,0.0,0.0,0.0,0.08945604177074407,0.25757036229983227,-0.04639902238884569,0.07992466893694072,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,045890,00455112,2017,045890,Q1,Industrials,-0.01970877221163885,-0.4760312179403972,0.6084552424196692,-0.11632561644955791,0.8536971364353706,0.23910321512764549,0.13542787266390813,0.08941720949341814,-0.33762768482334665,-0.5835199516311771,0.06006018531882969,-0.3559530378759231,-0.144279964792746,0.43585289127821925,-0.12968572993220817,-0.4412538339013394,-0.35852586430199507,-1.0243332975133994,-0.07531696967094818,0.3152555659197068,-0.4529093741745348,0.47655838850291854,0.39217166674373727,0.0,0.0,0.0,0.10599797355029471,0.1267405412816012,-0.026885738233815945,-0.013765078932054815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,045890,00455112,2018,045890,Q1,Industrials,-0.12201529048000576,0.5035382062433615,-0.45148021438820124,1.5846907340115415,-0.3961066669013016,0.9232207012869957,-0.0023477316027878375,0.9085822261466716,-0.4874191033011268,-0.7321122289803605,-0.14470184172598163,-0.4129952776552684,0.0022465647933425366,0.3557365522947631,-0.17186622821197733,-0.33546740356089194,-0.3059125148041252,-1.384591660684047,-0.035337938292549484,0.4355627639058081,-1.2881943720953932,0.4528410413338825,0.20851276283846,0.0,0.0,0.0,-0.3514658232185209,1.0204482727283706,0.008578907014483092,1.9896588466273697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,045890,00455112,2019,045890,Q1,Industrials,0.29134060402019724,0.07355179440210924,-0.3059576163486038,-0.17647331482434703,0.9962931201689249,-0.40748670568013334,-0.09571503456436324,-0.5251874587856272,-0.38878955832047846,-0.7233161457494846,-0.2775785661136021,-0.49115037581967164,0.08549296751322077,0.7097290995332989,-0.08803512556341282,-0.8470673698851978,-0.1463431290468921,-0.7119342213340782,-0.007006047340155902,0.3999779250209236,-0.880555450662993,0.553401688330836,0.38691444376825457,0.0,0.0,0.0,-0.4595292567708846,-0.34244704144937615,-0.2585219645703958,-0.43443154375644266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,045890,00455112,2020,045890,Q1,Industrials,-0.8686004969193261,-0.8051364006893061,-0.3540341422455526,-0.2779790494531294,0.9682694520564675,0.7847395291682286,-0.24309005151909108,0.6792007981679196,-0.11506044456234873,-0.5741340798175668,-0.25361867584341424,-0.5148598438802017,0.19583519788682638,0.5067341900943267,-0.6085472662941691,-0.5398228898292996,-0.8011118125296653,-0.3541822116335043,-1.104163452647879,0.357619780121962,-0.22730911948161647,0.6658439681506045,0.3876118774759525,0.0,0.0,0.0,-0.6664805297156127,0.6940088469097504,-0.6431897249054277,0.8891479228779094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,045890,00455112,2021,045890,Q1,Industrials,0.35191691894875693,0.3409999823511038,-0.678049814499649,-0.2182031193503681,-0.029988120818977,-0.8649712777436807,-5.202845404130154,-0.5115557523649702,-0.9724935550684732,-0.984328128208833,-0.748083235962895,-0.645621502675882,1.2482121773683288,0.48789272173509807,-0.5922810063970324,-0.5131701049070265,-0.6285693142333123,-0.49200284656344895,-1.0829789612913652,0.35887171792574374,-0.5560999379213241,0.6287405564037216,0.6588817602931807,0.0,0.0,0.0,-0.48175223404789036,-0.3816693499962656,-1.2858274322675272,-0.4679651512639017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,045890,00455112,2016,045890,Q3,Industrials,0.0,0.0,0.0,0.0,0.0,0.13286081195041932,0.33998293160569504,0.011673314116557613,-0.37641984164894104,-0.737621921297703,-0.0793155917928091,-0.40898723421571337,-0.4312807057513103,0.4262927414147948,-0.5035172265949918,-0.42831516295148353,-0.8827457067367418,0.5454331889140684,-0.9676399560677492,0.35484988969102216,-1.0479838564150579,0.4960368829070492,0.30176070440622454,0.0,0.0,0.0,0.10143119552540829,0.07503975797361702,-0.02396066883448014,-0.043011608963291745,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,045890,00455112,2017,045890,Q3,Industrials,-0.07176053780327803,-0.553698946998535,0.42851377935199314,1.2477376726720473,-0.35077899357843706,0.14304242003481324,0.12102772347861881,0.016990926210999298,-0.3376259295433047,-0.71917954348184,-0.0611884167080265,-0.39530438512037896,-0.1274555683548103,0.4110308896078663,0.04787014465845304,-0.40783638148304563,-0.3128513899516356,-1.1538798325599913,-0.014861084318922598,0.32031158188297604,-0.743117317366336,0.47739236502215726,0.4625274037364545,0.0,0.0,0.0,-0.24445766251203188,0.07843099706277475,-0.02134019074432171,-0.04120893726209222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,045890,00455112,2018,045890,Q3,Industrials,0.026599436841211493,0.4227457064328009,-0.4805509492561034,-0.732914604294539,1.1976151769586492,-0.5264530892534891,-0.6749776660820629,-0.6011521345722552,-0.4247697713168546,-0.7692096169362367,-0.28068928637919305,-0.5117912572634371,0.414854824295852,0.2783194739915394,-0.3344802376157922,-0.23898243091400675,-0.6184696667833831,-1.2718768458797198,-0.2609490618030019,0.44832239112934386,-0.9042805321899011,0.6256059903700562,0.30010188953694295,0.0,0.0,0.0,-0.625892101145162,-0.5342621450496104,-0.082845689048704,-0.8067730194416356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,045890,00455112,2019,045890,Q3,Industrials,0.09525700479086724,-0.0805759740489312,0.6581081260735535,0.7640457894183449,0.025653640973184316,-0.5157922252880408,0.09544355464481019,-0.6526736553071455,-0.36382984572557525,-0.7517639069639269,-0.21832954144006006,-0.49272976802800605,-0.09848834985825729,0.4551974608961401,-0.35625719129263417,-0.46769450773773574,-0.6096330703916406,-0.3992034099672761,-0.32022404804412413,0.3282640414979091,-0.15699409224370048,0.6184043124733463,0.4403237644093187,0.0,0.0,0.0,-0.5334837866519443,-0.5527017692312941,-0.3628108132659157,-0.18845884299492313,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,045890,00455112,2020,045890,Q3,Industrials,0.19929650064808135,-0.5779904922578317,-0.4983213511067903,0.8670843644388481,1.0237336640852952,-0.6260486912980143,-0.5985745655351977,-0.6933303939366678,-0.05367344391697894,-0.6261193312802102,-0.4287132693966403,-0.5517895425540297,0.38477171145254174,0.4605701462993512,-0.5936964417177533,-0.4750995856920421,-0.7368146497352992,-0.47576196567320284,-1.0756618804063087,0.3522115807266195,-0.8861228947005243,0.6197897931046019,0.7759253850080986,0.0,0.0,0.0,-0.7177049182834155,-0.6001639443938678,-0.8364843647404768,-0.8605924650027259,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
상폐,045890,00455112,2021,045890,Q3,Industrials,-1.0941601353541932,-0.684802253582476,-0.6917959746343099,-0.14984556203671354,-0.16620046439162783,-0.8941174324344321,0.9319533507584865,-0.1061820950404828,-1.18163267179465,-1.1555652282504463,-0.7916236368498117,-0.651272044657345,-2.369772182730729,0.6788709311631995,-0.16975056328511867,-0.7980560608216264,0.02112210857917414,-0.9085897227786839,0.0014726943943620316,0.15962674259939164,-0.6231969307501742,-0.007928917369157212,-0.356556079950073,0.0,0.0,0.0,-0.1773655110823488,0.008766407518504283,-4.657219493733767,-0.08214573247944865,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
상장,046390,00301112,2015,046390,ANNUAL,Communication Services,0.0,0.0,0.0,0.0,0.0,-0.31488633910553016,-1.9177962631640015,-0.5785838673281799,2.5243295222843978,0.0,1.5248676414229394,3.1710759649437885,0.648636127153643,-1.019375271554039,1.2880547780654172,0.6446644378423333,0.0,0.0,0.16844282074280603,-0.7414380998092599,0.8962071387277242,-1.283953194669379,0.811252611360764,0.0,0.0,0.0,-0.9342564342045497,-0.6785026740955682,-0.14855590594186324,-1.2174159624097602,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
상장,046390,00301112,2016,046390,ANNUAL,Communication Services,0.4039131435280233,0.6164601708757053,1.0037873748666009,-0.34734230513686626,-0.3461709210312528,0.6504221974186801,0.1879527104557302,0.8870986007432885,1.3953504634050873,0.0,2.921020610653122,2.311407774187382,-0.20902347377617453,-0.8868665848399225,1.3067025875826033,0.6033560947253145,0.0,0.0,0.2449570910111176,-0.7414380998092599,0.5954365121050677,-0.8450607463318127,0.054776513374878426,0.0,0.0,0.0,1.2536592711256174,1.199223283519404,-0.020536341923719253,3.2235673188240916,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
